   -0.5000000000         141.7510700         8.987185042         84.91916600        -32.41689681         183.1551519         4.741127622       -0.4500000000    
   -0.4982387476         140.2504581         8.970713406         83.53311222        -31.62676021         180.8479317         4.741127622       -0.4482387476    
   -0.4964774951         138.7616953         8.954162224         82.15949352        -30.84489492         178.5607524         4.741127622       -0.4464774951    
   -0.4947162427         137.2847814         8.937531495         80.79830991        -30.07130827         176.2936212         4.741127622       -0.4447162427    
   -0.4929549902         135.8197165         8.920821220         79.44956140        -29.30600768         174.0465454         4.741127622       -0.4429549902    
   -0.4911937378         134.3665006         8.904031399         78.11324797        -28.54900073         171.8195328         4.741127622       -0.4411937378    
   -0.4894324853         132.9251338         8.887162031         76.78936963        -27.80029513         169.6125909         4.741127622       -0.4394324853    
   -0.4876712329         131.4956159         8.870213117         75.47792637        -27.05989871         167.4257277         4.741127622       -0.4376712329    
   -0.4859099804         130.0779470         8.853184657         74.17891821        -26.32781943         165.2589511         4.741127622       -0.4359099804    
   -0.4841487280         128.6721271         8.836076650         72.89234513        -25.60406537         163.1122691         4.741127622       -0.4341487280    
   -0.4823874755         127.2781562         8.818889098         71.61820714        -24.88864476         160.9856901         4.741127622       -0.4323874755    
   -0.4806262231         125.8960343         8.801621999         70.35650425        -24.18156591         158.8792222         4.741127622       -0.4306262231    
   -0.4788649706         124.5257614         8.784275353         69.10723643        -23.48283730         156.7928741         4.741127622       -0.4288649706    
   -0.4771037182         123.1673375         8.766849162         67.87040371        -22.79246747         154.7266541         4.741127622       -0.4271037182    
   -0.4753424658         121.8207626         8.749343424         66.64600608        -22.11046509         152.6805711         4.741127622       -0.4253424658    
   -0.4735812133         120.4860367         8.731758139         65.43404353        -21.43683895         150.6546338         4.741127622       -0.4235812133    
   -0.4718199609         119.1631598         8.714093309         64.23451607        -20.77159791         148.6488510         4.741127622       -0.4218199609    
   -0.4700587084         117.8521319         8.696348932         63.04742371        -20.11475092         146.6632317         4.741127622       -0.4200587084    
   -0.4682974560         116.5529529         8.678525009         61.87276643        -19.46630702         144.6977850         4.741127622       -0.4182974560    
   -0.4665362035         115.2656230         8.660621539         60.71054423        -18.82627533         142.7525199         4.741127622       -0.4165362035    
   -0.4647749511         113.9901421         8.642638523         59.56075713        -18.19466500         140.8274456         4.741127622       -0.4147749511    
   -0.4630136986         112.7265102         8.624575961         58.42340511        -17.57148526         138.9225714         4.741127622       -0.4130136986    
   -0.4612524462         111.4747272         8.606433853         57.29848819        -16.95674535         137.0379064         4.741127622       -0.4112524462    
   -0.4594911937         110.2347933         8.588212198         56.18600635        -16.35045453         135.1734601         4.741127622       -0.4094911937    
   -0.4577299413         109.0067084         8.569910998         55.08595960        -15.75262210         133.3292415         4.741127622       -0.4077299413    
   -0.4559686888         107.7904724         8.551530250         53.99834794        -15.16325730         131.5052600         4.741127622       -0.4059686888    
   -0.4542074364         106.5860855         8.533069957         52.92317137        -14.58236937         129.7015248         4.741127622       -0.4042074364    
   -0.4524461840         105.3935476         8.514530117         51.86042988        -14.00996748         127.9180452         4.741127622       -0.4024461840    
   -0.4506849315         104.2128586         8.495910731         50.81012348        -13.44606072         126.1548301         4.741127622       -0.4006849315    
   -0.4489236791         103.0440187         8.477211798         49.77225218        -12.89065808         124.4118885         4.741127622       -0.3989236791    
   -0.4471624266         101.8870277         8.458433320         48.74681596        -12.34376842         122.6892295         4.741127622       -0.3971624266    
   -0.4454011742         100.7418858         8.439575295         47.73381483        -11.80540044         120.9868615         4.741127622       -0.3954011742    
   -0.4436399217         99.60859280         8.420637723         46.73324878        -11.27556263         119.3047932         4.741127622       -0.3936399217    
   -0.4418786693         98.48714884         8.401620606         45.74511783        -10.75426327         117.6430327         4.741127622       -0.3918786693    
   -0.4401174168         97.37755387         8.382523942         44.76942196        -10.24151035         116.0015882         4.741127622       -0.3901174168    
   -0.4383561644         96.27980790         8.363347732         43.80616119        -9.737311555         114.3804672         4.741127622       -0.3883561644    
   -0.4365949119         95.19391093         8.344091975         42.85533550        -9.241674200         112.7796771         4.741127622       -0.3865949119    
   -0.4348336595         94.11986296         8.324756672         41.91694490        -8.754605203         111.1992248         4.741127622       -0.3848336595    
   -0.4330724070         93.05766398         8.305341823         40.99098938        -8.276111012         109.6391168         4.741127622       -0.3830724070    
   -0.4313111546         92.00731400         8.285847428         40.07746896        -7.806197558         108.0993590         4.741127622       -0.3813111546    
   -0.4295499022         90.96881302         8.266273486         39.17638363        -7.344870190         106.5799567         4.741127622       -0.3795499022    
   -0.4277886497         89.94216104         8.246619998         38.28773338        -6.892133608         105.0809146         4.741127622       -0.3777886497    
   -0.4260273973         88.92735805         8.226886964         37.41151822        -6.447991795         103.6022368         4.741127622       -0.3760273973    
   -0.4242661448         87.92440406         8.207074384         36.54773815        -6.012447939         102.1439264         4.741127622       -0.3742661448    
   -0.4225048924         86.93329906         8.187182257         35.69639317        -5.585504355         100.7059857         4.741127622       -0.3725048924    
   -0.4207436399         85.95404307         8.167210584         34.85748327        -5.167162399         99.28841605         4.741127622       -0.3707436399    
   -0.4189823875         84.98663607         8.147159364         34.03100847        -4.757422372         97.89121780         4.741127622       -0.3689823875    
   -0.4172211350         84.03107806         8.127028598         33.21696875        -4.356283433         96.51439009         4.741127622       -0.3672211350    
   -0.4154598826         83.08736906         8.106818286         32.41536413        -3.963743487         95.15793083         4.741127622       -0.3654598826    
   -0.4136986301         82.15550905         8.086528428         31.62619459        -3.579799084         93.82183656         4.741127622       -0.3636986301    
