   -0.5000000000         141.7510700         6.881897000         84.91916600        -34.12100176         182.7539688         4.741127622         2.635839579       -0.4500000000    
   -0.4982387476         140.2504581         6.865425364         83.53311222        -33.33299603         180.4488795         4.741127622         2.635839579       -0.4482387476    
   -0.4964774951         138.7616953         6.848874181         82.15949352        -32.55329569         178.1638651         4.741127622         2.635839579       -0.4464774951    
   -0.4947162427         137.2847814         6.832243453         80.79830991        -31.78190865         175.8989335         4.741127622         2.635839579       -0.4447162427    
   -0.4929549902         135.8197165         6.815533178         79.44956140        -31.01884292         173.6540926         4.741127622         2.635839579       -0.4429549902    
   -0.4911937378         134.3665006         6.798743356         78.11324797        -30.26410667         171.4293507         4.741127622         2.635839579       -0.4411937378    
   -0.4894324853         132.9251338         6.781873989         76.78936963        -29.51770817         169.2247159         4.741127622         2.635839579       -0.4394324853    
   -0.4876712329         131.4956159         6.764925075         75.47792637        -28.77965587         167.0401968         4.741127622         2.635839579       -0.4376712329    
   -0.4859099804         130.0779470         6.747896615         74.17891821        -28.04995830         164.8758019         4.741127622         2.635839579       -0.4359099804    
   -0.4841487280         128.6721271         6.730788608         72.89234513        -27.32862416         162.7315399         4.741127622         2.635839579       -0.4341487280    
   -0.4823874755         127.2781562         6.713601055         71.61820714        -26.61566224         160.6074195         4.741127622         2.635839579       -0.4323874755    
   -0.4806262231         125.8960343         6.696333956         70.35650425        -25.91108147         158.5034497         4.741127622         2.635839579       -0.4306262231    
   -0.4788649706         124.5257614         6.678987311         69.10723643        -25.21489090         156.4196396         4.741127622         2.635839579       -0.4288649706    
   -0.4771037182         123.1673375         6.661561119         67.87040371        -24.52709966         154.3559983         4.741127622         2.635839579       -0.4271037182    
   -0.4753424658         121.8207626         6.644055381         66.64600608        -23.84771702         152.3125350         4.741127622         2.635839579       -0.4253424658    
   -0.4735812133         120.4860367         6.626470097         65.43404353        -23.17675231         150.2892591         4.741127622         2.635839579       -0.4235812133    
   -0.4718199609         119.1631598         6.608805266         64.23451607        -22.51421499         148.2861800         4.741127622         2.635839579       -0.4218199609    
   -0.4700587084         117.8521319         6.591060889         63.04742371        -21.86011456         146.3033073         4.741127622         2.635839579       -0.4200587084    
   -0.4682974560         116.5529529         6.573236966         61.87276643        -21.21446062         144.3406505         4.741127622         2.635839579       -0.4182974560    
   -0.4665362035         115.2656230         6.555333497         60.71054423        -20.57726280         142.3982193         4.741127622         2.635839579       -0.4165362035    
   -0.4647749511         113.9901421         6.537350481         59.56075713        -19.94853080         140.4760234         4.741127622         2.635839579       -0.4147749511    
   -0.4630136986         112.7265102         6.519287919         58.42340511        -19.32827434         138.5740724         4.741127622         2.635839579       -0.4130136986    
   -0.4612524462         111.4747272         6.501145811         57.29848819        -18.71650317         136.6923762         4.741127622         2.635839579       -0.4112524462    
   -0.4594911937         110.2347933         6.482924156         56.18600635        -18.11322701         134.8309445         4.741127622         2.635839579       -0.4094911937    
   -0.4577299413         109.0067084         6.464622955         55.08595960        -17.51845559         132.9897869         4.741127622         2.635839579       -0.4077299413    
   -0.4559686888         107.7904724         6.446242208         53.99834794        -16.93219858         131.1689132         4.741127622         2.635839579       -0.4059686888    
   -0.4542074364         106.5860855         6.427781914         52.92317137        -16.35446562         129.3683330         4.741127622         2.635839579       -0.4042074364    
   -0.4524461840         105.3935476         6.409242075         51.86042988        -15.78526622         127.5880559         4.741127622         2.635839579       -0.4024461840    
   -0.4506849315         104.2128586         6.390622688         50.81012348        -15.22460981         125.8280911         4.741127622         2.635839579       -0.4006849315    
   -0.4489236791         103.0440187         6.371923756         49.77225218        -14.67250566         124.0884481         4.741127622         2.635839579       -0.3989236791    
   -0.4471624266         101.8870277         6.353145277         48.74681596        -14.12896287         122.3691359         4.741127622         2.635839579       -0.3971624266    
   -0.4454011742         100.7418858         6.334287252         47.73381483        -13.59399034         120.6701634         4.741127622         2.635839579       -0.3954011742    
   -0.4436399217         99.60859280         6.315349681         46.73324878        -13.06759672         118.9915392         4.741127622         2.635839579       -0.3936399217    
   -0.4418786693         98.48714884         6.296332563         45.74511783        -12.54979036         117.3332718         4.741127622         2.635839579       -0.3918786693    
   -0.4401174168         97.37755387         6.277235900         44.76942196        -12.04057930         115.6953691         4.741127622         2.635839579       -0.3901174168    
   -0.4383561644         96.27980790         6.258059689         43.80616119        -11.53997119         114.0778388         4.741127622         2.635839579       -0.3883561644    
   -0.4365949119         95.19391093         6.238803933         42.85533550        -11.04797326         112.4806881         4.741127622         2.635839579       -0.3865949119    
   -0.4348336595         94.11986296         6.219468630         41.91694490        -10.56459225         110.9039238         4.741127622         2.635839579       -0.3848336595    
   -0.4330724070         93.05766398         6.200053781         40.99098938        -10.08983437         109.3475521         4.741127622         2.635839579       -0.3830724070    
   -0.4313111546         92.00731400         6.180559386         40.07746896        -9.623705206         107.8115786         4.741127622         2.635839579       -0.3813111546    
   -0.4295499022         90.96881302         6.160985444         39.17638363        -9.166209700         106.2960082         4.741127622         2.635839579       -0.3795499022    
   -0.4277886497         89.94216104         6.141331956         38.28773338        -8.717352033         104.8008450         4.741127622         2.635839579       -0.3777886497    
   -0.4260273973         88.92735805         6.121598922         37.41151822        -8.277135574         103.3260925         4.741127622         2.635839579       -0.3760273973    
   -0.4242661448         87.92440406         6.101786341         36.54773815        -7.845562790         101.8717532         4.741127622         2.635839579       -0.3742661448    
   -0.4225048924         86.93329906         6.081894214         35.69639317        -7.422635159         100.4378284         4.741127622         2.635839579       -0.3725048924    
