   -0.5000000000       -0.2863579913E-02   -0.1638244287E-02    0.4827565781E-02    0.1739209329E-02
   -0.4980430528       -0.3015161500E-02   -0.1903772935E-02    0.5022787961E-02    0.1938440828E-02
   -0.4960861057       -0.3183120794E-02   -0.2174290520E-02    0.5239650161E-02    0.2147025566E-02
   -0.4941291585       -0.3367623619E-02   -0.2451281784E-02    0.5478521770E-02    0.2365732329E-02
   -0.4921722114       -0.3568691921E-02   -0.2735766764E-02    0.5739648512E-02    0.2595269428E-02
   -0.4902152642       -0.3786495540E-02   -0.3028885610E-02    0.6023389487E-02    0.2836367861E-02
   -0.4882583170       -0.4021191679E-02   -0.3331612869E-02    0.6330087480E-02    0.3089739160E-02
   -0.4863013699       -0.4273011976E-02   -0.3644940283E-02    0.6660139301E-02    0.3356101294E-02
   -0.4843444227       -0.4542191732E-02   -0.3969759385E-02    0.7013938239E-02    0.3636160472E-02
   -0.4823874755       -0.4829010389E-02   -0.4306952136E-02    0.7391906198E-02    0.3930623428E-02
   -0.4804305284       -0.5133750177E-02   -0.4657326392E-02    0.7794459512E-02    0.4240186683E-02
   -0.4784735812       -0.5456718521E-02   -0.5021669813E-02    0.8222026092E-02    0.4565543195E-02
   -0.4765166341       -0.5798220157E-02   -0.5400708510E-02    0.8675021788E-02    0.4907374772E-02
   -0.4745596869       -0.6158570679E-02   -0.5795142334E-02    0.9153860090E-02    0.5266355742E-02
   -0.4726027397       -0.6538075985E-02   -0.6205615620E-02    0.9658934163E-02    0.5643146899E-02
   -0.4706457926       -0.6937040848E-02   -0.6632741636E-02    0.1019062231E-01    0.6038397340E-02
   -0.4686888454       -0.7355752811E-02   -0.7077080371E-02    0.1074927343E-01    0.6452739223E-02
   -0.4667318982       -0.7794487686E-02   -0.7539156098E-02    0.1133520982E-01    0.6886788366E-02
   -0.4647749511       -0.8253496376E-02   -0.8019439609E-02    0.1194871493E-01    0.7341139462E-02
   -0.4628180039       -0.8733008373E-02   -0.8518361132E-02    0.1259003442E-01    0.7816365789E-02
   -0.4608610568       -0.9233220625E-02   -0.9036295577E-02    0.1325936551E-01    0.8313014699E-02
   -0.4589041096       -0.9754299682E-02   -0.9573572195E-02    0.1395685694E-01    0.8831606684E-02
   -0.4569471624       -0.1029637208E-01   -0.1013046199E-01    0.1468259952E-01    0.9372631046E-02
   -0.4549902153       -0.1085952559E-01   -0.1070718505E-01    0.1543662540E-01    0.9936544491E-02
   -0.4530332681       -0.1144380078E-01   -0.1130389960E-01    0.1621889961E-01    0.1052376695E-01
   -0.4510763209       -0.1204919169E-01   -0.1192070767E-01    0.1702931895E-01    0.1113467986E-01
   -0.4491193738       -0.1267563836E-01   -0.1255764548E-01    0.1786770447E-01    0.1176962212E-01
   -0.4471624266       -0.1332302721E-01   -0.1321468793E-01    0.1873380016E-01    0.1242888817E-01
   -0.4452054795       -0.1399118442E-01   -0.1389174013E-01    0.1962726632E-01    0.1311272416E-01
   -0.4432485323       -0.1467987615E-01   -0.1458864108E-01    0.2054767836E-01    0.1382132594E-01
   -0.4412915851       -0.1538880281E-01   -0.1530515625E-01    0.2149452104E-01    0.1455483540E-01
   -0.4393346380       -0.1611759925E-01   -0.1604098074E-01    0.2246718748E-01    0.1531333855E-01
   -0.4373776908       -0.1686582986E-01   -0.1679573288E-01    0.2346497440E-01    0.1609686216E-01
   -0.4354207436       -0.1763298892E-01   -0.1756895710E-01    0.2448708149E-01    0.1690537191E-01
   -0.4334637965       -0.1841849658E-01   -0.1836011852E-01    0.2553260767E-01    0.1773876940E-01
   -0.4315068493       -0.1922169943E-01   -0.1916860575E-01    0.2660055103E-01    0.1859689057E-01
   -0.4295499022       -0.2004186737E-01   -0.1999372647E-01    0.2768980609E-01    0.1947950310E-01
   -0.4275929550       -0.2087819458E-01   -0.2083471039E-01    0.2879916451E-01    0.2038630517E-01
   -0.4256360078       -0.2172979726E-01   -0.2169070573E-01    0.2992731338E-01    0.2131692334E-01
   -0.4236790607       -0.2259571492E-01   -0.2256078230E-01    0.3107283653E-01    0.2227091159E-01
   -0.4217221135       -0.2347490567E-01   -0.2344392568E-01    0.3223420939E-01    0.2324774640E-01
   -0.4197651663       -0.2436624027E-01   -0.2433903278E-01    0.3340979046E-01    0.2424681853E-01
   -0.4178082192       -0.2526849872E-01   -0.2524490747E-01    0.3459781798E-01    0.2526742898E-01
   -0.4158512720       -0.2618037155E-01   -0.2616026319E-01    0.3579641151E-01    0.2630878756E-01
   -0.4138943249       -0.2710045874E-01   -0.2708372092E-01    0.3700357168E-01    0.2737001086E-01
   -0.4119373777       -0.2802727157E-01   -0.2801381234E-01    0.3821718268E-01    0.2845012129E-01
   -0.4099804305       -0.2895923254E-01   -0.2894897874E-01    0.3943501329E-01    0.2954804565E-01
   -0.4080234834       -0.2989467790E-01   -0.2988757478E-01    0.4065472038E-01    0.3066261475E-01
   -0.4060665362       -0.3083185851E-01   -0.3082786848E-01    0.4187385123E-01    0.3179256271E-01
   -0.4041095890       -0.3176894321E-01   -0.3176804558E-01    0.4308984813E-01    0.3293652719E-01
   -0.4021526419       -0.3270402057E-01   -0.3270621061E-01    0.4430005199E-01    0.3409304953E-01
   -0.4001956947       -0.3363510315E-01   -0.3364039199E-01    0.4550170814E-01    0.3526057565E-01
   -0.3982387476       -0.3456013023E-01   -0.3456854408E-01    0.4669197115E-01    0.3643745698E-01
   -0.3962818004       -0.3547697284E-01   -0.3548855312E-01    0.4786791186E-01    0.3762195223E-01
   -0.3943248532       -0.3638343756E-01   -0.3639824024E-01    0.4902652346E-01    0.3881222911E-01
   -0.3923679061       -0.3727727234E-01   -0.3729536818E-01    0.5016472965E-01    0.4000636697E-01
   -0.3904109589       -0.3815617122E-01   -0.3817764535E-01    0.5127939195E-01    0.4120235936E-01
   -0.3884540117       -0.3901778101E-01   -0.3904273322E-01    0.5236731894E-01    0.4239811756E-01
   -0.3864970646       -0.3985970687E-01   -0.3988825134E-01    0.5342527476E-01    0.4359147403E-01
   -0.3845401174       -0.4067951979E-01   -0.4071178547E-01    0.5444998927E-01    0.4478018676E-01
   -0.3825831703       -0.4147476296E-01   -0.4151089347E-01    0.5543816766E-01    0.4596194368E-01
   -0.3806262231       -0.4224295994E-01   -0.4228311402E-01    0.5638650149E-01    0.4713436778E-01
   -0.3786692759       -0.4298162179E-01   -0.4302597328E-01    0.5729167915E-01    0.4829502241E-01
   -0.3767123288       -0.4368825579E-01   -0.4373699422E-01    0.5815039768E-01    0.4944141720E-01
   -0.3747553816       -0.4436037331E-01   -0.4441370396E-01    0.5895937402E-01    0.5057101426E-01
   -0.3727984344       -0.4499549792E-01   -0.4505364249E-01    0.5971535610E-01    0.5168123370E-01
   -0.3708414873       -0.4559116638E-01   -0.4565436316E-01    0.6041512475E-01    0.5276945202E-01
   -0.3688845401       -0.4614493253E-01   -0.4621343710E-01    0.6105549923E-01    0.5383300281E-01
   -0.3669275930       -0.4665437493E-01   -0.4672846044E-01    0.6163334795E-01    0.5486918271E-01
   -0.3649706458       -0.4711710627E-01   -0.4719706420E-01    0.6214560115E-01    0.5587525857E-01
   -0.3630136986       -0.4753078180E-01   -0.4761692231E-01    0.6258926268E-01    0.5684847460E-01
   -0.3610567515       -0.4789310897E-01   -0.4798576176E-01    0.6296142280E-01    0.5778606007E-01
   -0.3590998043       -0.4820185614E-01   -0.4830137084E-01    0.6325927019E-01    0.5868523717E-01
   -0.3571428571       -0.4845486226E-01   -0.4856160938E-01    0.6348010474E-01    0.5954322924E-01
   -0.3551859100       -0.4865004567E-01   -0.4876441709E-01    0.6362134955E-01    0.6035726904E-01
   -0.3532289628       -0.4878541378E-01   -0.4890782370E-01    0.6368056349E-01    0.6112460755E-01
   -0.3512720157       -0.4885907171E-01   -0.4898995730E-01    0.6365545293E-01    0.6184252258E-01
   -0.3493150685       -0.4886923176E-01   -0.4900905413E-01    0.6354388388E-01    0.6250832786E-01
   -0.3473581213       -0.4881422184E-01   -0.4896346675E-01    0.6334389319E-01    0.6311938198E-01
   -0.3454011742       -0.4869249447E-01   -0.4885167343E-01    0.6305370005E-01    0.6367309765E-01
   -0.3434442270       -0.4850263482E-01   -0.4867228585E-01    0.6267171642E-01    0.6416695075E-01
   -0.3414872798       -0.4824336914E-01   -0.4842405790E-01    0.6219655760E-01    0.6459848965E-01
   -0.3395303327       -0.4791357215E-01   -0.4810589283E-01    0.6162705172E-01    0.6496534425E-01
   -0.3375733855       -0.4751227474E-01   -0.4771685126E-01    0.6096224912E-01    0.6526523515E-01
   -0.3356164384       -0.4703867055E-01   -0.4725615752E-01    0.6020143064E-01    0.6549598256E-01
   -0.3336594912       -0.4649212282E-01   -0.4672320679E-01    0.5934411566E-01    0.6565551520E-01
   -0.3317025440       -0.4587216994E-01   -0.4611757049E-01    0.5839006892E-01    0.6574187880E-01
