    0.6994335506E-01    0.2749100725        0.7524556119         1.387296266         1.763816548    
    0.2749422581        0.5383651081        0.6760199233        0.3372213531        0.5520509930    
    0.7524327471        0.6761122815        0.1286226900        0.4588491855        0.4768460133    
     1.387325276        0.3372045109        0.4589159907        0.2335721986        0.3720140244    
     1.763674878        0.5520796270        0.4768219058        0.3720688258        0.2369293076    
