    0.5607913766E-01    0.1954474430        0.4105264948       -0.5596606560        0.5298813130    
   -0.1954465509       -0.4316506811       -0.4915238128        0.1922362680        0.2326100692    
   -0.4105276601       -0.4915243469       -0.1031285837       -0.3359786385        0.2747817052    
    0.5596647374        0.1922336468       -0.3359809723        0.1872751030        0.2723957807    
   -0.5298798147        0.2326165570        0.2747775672        0.2723981405       -0.1899667580    
