   -0.5000000000        0.9066250514E-03    0.4445821792E-03    0.1384081822E-02    0.3601952709E-03
   -0.4980430528        0.9515384311E-03    0.5339182200E-03    0.1437588017E-02    0.4246331699E-03
   -0.4960861057        0.1002855896E-02    0.6250958481E-03    0.1499002621E-02    0.4914722113E-03
   -0.4941291585        0.1060665416E-02    0.7187391806E-03    0.1568486120E-02    0.5610309569E-03
   -0.4921722114        0.1125035505E-02    0.8153264096E-03    0.1646202237E-02    0.6336202029E-03
   -0.4902152642        0.1196090921E-02    0.9153769511E-03    0.1732353862E-02    0.7095526776E-03
   -0.4882583170        0.1273969789E-02    0.1019361874E-02    0.1827161841E-02    0.7891393138E-03
   -0.4863013699        0.1358846033E-02    0.1127763032E-02    0.1930875335E-02    0.8726927415E-03
   -0.4843444227        0.1450910272E-02    0.1241036793E-02    0.2043762014E-02    0.9605259198E-03
   -0.4823874755        0.1550380173E-02    0.1359643740E-02    0.2166112536E-02    0.1052953997E-02
   -0.4804305284        0.1657489242E-02    0.1484029049E-02    0.2298234510E-02    0.1150293582E-02
   -0.4784735812        0.1772492534E-02    0.1614640387E-02    0.2440454667E-02    0.1252863845E-02
   -0.4765166341        0.1895659091E-02    0.1751915524E-02    0.2593114549E-02    0.1360985991E-02
   -0.4745596869        0.2027275382E-02    0.1896294203E-02    0.2756571516E-02    0.1474983892E-02
   -0.4726027397        0.2167639730E-02    0.2048209473E-02    0.2931195347E-02    0.1595183603E-02
   -0.4706457926        0.2317064471E-02    0.2208096012E-02    0.3117368563E-02    0.1721913673E-02
   -0.4686888454        0.2475871572E-02    0.2376383577E-02    0.3315483547E-02    0.1855504626E-02
   -0.4667318982        0.2644393975E-02    0.2553503030E-02    0.3525942418E-02    0.1996289027E-02
   -0.4647749511        0.2822971981E-02    0.2739881098E-02    0.3749154457E-02    0.2144600898E-02
   -0.4628180039        0.3011954034E-02    0.2935944802E-02    0.3985535648E-02    0.2300775585E-02
   -0.4608610568        0.3211693604E-02    0.3142117058E-02    0.4235506295E-02    0.2465149101E-02
   -0.4589041096        0.3422549569E-02    0.3358819956E-02    0.4499490305E-02    0.2638057817E-02
   -0.4569471624        0.3644883439E-02    0.3586470930E-02    0.4777912919E-02    0.2819837739E-02
   -0.4549902153        0.3879059424E-02    0.3825485164E-02    0.5071199796E-02    0.3010824048E-02
   -0.4530332681        0.4125441903E-02    0.4076272165E-02    0.5379774809E-02    0.3211350308E-02
   -0.4510763209        0.4384395246E-02    0.4339237504E-02    0.5704058969E-02    0.3421747884E-02
   -0.4491193738        0.4656281457E-02    0.4614779675E-02    0.6044468275E-02    0.3642345089E-02
   -0.4471624266        0.4941459812E-02    0.4903291329E-02    0.6401412508E-02    0.3873466504E-02
   -0.4452054795        0.5240284632E-02    0.5205156350E-02    0.6775293128E-02    0.4115432069E-02
   -0.4432485323        0.5553104777E-02    0.5520750688E-02    0.7166501983E-02    0.4368556334E-02
   -0.4412915851        0.5880261539E-02    0.5850439628E-02    0.7575419247E-02    0.4633147507E-02
   -0.4393346380        0.6222088026E-02    0.6194578309E-02    0.8002412084E-02    0.4909506661E-02
   -0.4373776908        0.6578907166E-02    0.6553509160E-02    0.8447832651E-02    0.5197926757E-02
   -0.4354207436        0.6951031024E-02    0.6927562195E-02    0.8912016749E-02    0.5498691828E-02
   -0.4334637965        0.7338758920E-02    0.7317052604E-02    0.9395281912E-02    0.5812076005E-02
   -0.4315068493        0.7742376723E-02    0.7722280894E-02    0.9897926090E-02    0.6138342699E-02
   -0.4295499022        0.8162155082E-02    0.8143530645E-02    0.1042022585E-01    0.6477743654E-02
   -0.4275929550        0.8598348742E-02    0.8581068554E-02    0.1096243512E-01    0.6830518156E-02
   -0.4256360078        0.9051194917E-02    0.9035142368E-02    0.1152478359E-01    0.7196892138E-02
   -0.4236790607        0.9520912573E-02    0.9505980819E-02    0.1210747540E-01    0.7577077383E-02
   -0.4217221135        0.1000769955E-01    0.9993790326E-02    0.1271068596E-01    0.7971269577E-02
   -0.4197651663        0.1051172853E-01    0.1049875156E-01    0.1333455655E-01    0.8379644898E-02
   -0.4178082192        0.1103314432E-01    0.1102101631E-01    0.1397919123E-01    0.8802358138E-02
   -0.4158512720        0.1157206256E-01    0.1156070675E-01    0.1464465510E-01    0.9239541456E-02
   -0.4138943249        0.1212856767E-01    0.1211791299E-01    0.1533097199E-01    0.9691303002E-02
   -0.4119373777        0.1270271158E-01    0.1269269225E-01    0.1603812277E-01    0.1015772568E-01
   -0.4099804305        0.1329451182E-01    0.1328506668E-01    0.1676604331E-01    0.1063886584E-01
   -0.4080234834        0.1390395029E-01    0.1389502247E-01    0.1751462282E-01    0.1113475212E-01
   -0.4060665362        0.1453097152E-01    0.1452250788E-01    0.1828370203E-01    0.1164538419E-01
   -0.4041095890        0.1517548158E-01    0.1516743242E-01    0.1907307178E-01    0.1217073170E-01
   -0.4021526419        0.1583734647E-01    0.1582966505E-01    0.1988247138E-01    0.1271073315E-01
