   -0.5000000000         2.066097183        -1.766278599         2.067985261        -1.727630330         2.068609993        -1.807891314    
   -0.4980430528         2.066097183        -1.766278599         2.071708218        -1.727325794         2.073649149        -1.808133078    
   -0.4960861057         2.066097183        -1.766278599         2.075384028        -1.726726741         2.078728846        -1.808613005    
   -0.4941291585         2.066097183        -1.766278599         2.079043156        -1.725842273         2.083874771        -1.809328242    
   -0.4921722114         2.066097183        -1.766278599         2.082708775        -1.724679161         2.089111663        -1.810277230    
   -0.4902152642         2.066097183        -1.766278599         2.086405102        -1.723242298         2.094463420        -1.811459509    
   -0.4882583170         2.066097183        -1.766278599         2.090153534        -1.721534805         2.099953214        -1.812875674    
   -0.4863013699         2.066097183        -1.766278599         2.093975311        -1.719558247         2.105603584        -1.814527273    
   -0.4843444227         2.066097183        -1.766278599         2.097889980        -1.717312764         2.111436511        -1.816416744    
   -0.4823874755         2.066097183        -1.766278599         2.101916753        -1.714797218         2.117473490        -1.818547345    
   -0.4804305284         2.066097183        -1.766278599         2.106073695        -1.712009315         2.123735586        -1.820923096    
   -0.4784735812         2.066097183        -1.766278599         2.110378549        -1.708945717         2.130243477        -1.823548717    
   -0.4765166341         2.066097183        -1.766278599         2.114848240        -1.705602142         2.137017497        -1.826429578    
   -0.4745596869         2.066097183        -1.766278599         2.119499423        -1.701973462         2.144077659        -1.829571647    
   -0.4726027397         2.066097183        -1.766278599         2.124348146        -1.698053781         2.151443678        -1.832981439    
   -0.4706457926         2.066097183        -1.766278599         2.129410242        -1.693836523         2.159134984        -1.836665976    
   -0.4686888454         2.066097183        -1.766278599         2.134701073        -1.689314498         2.167170727        -1.840632737    
   -0.4667318982         2.066097183        -1.766278599         2.140235823        -1.684479976         2.175569778        -1.844889619    
   -0.4647749511         2.066097183        -1.766278599         2.146029296        -1.679324750         2.184350723        -1.849444890    
   -0.4628180039         2.066097183        -1.766278599         2.152096135        -1.673840199         2.193531849        -1.854307156    
   -0.4608610568         2.066097183        -1.766278599         2.158450655        -1.668017347         2.203131129        -1.859485313    
   -0.4589041096         2.066097183        -1.766278599         2.165107011        -1.661846920         2.213166202        -1.864988510    
   -0.4569471624         2.066097183        -1.766278599         2.172079054        -1.655319400         2.223654344        -1.870826111    
   -0.4549902153         2.066097183        -1.766278599         2.179380460        -1.648425082         2.234612440        -1.877007653    
   -0.4530332681         2.066097183        -1.766278599         2.187024603        -1.641154122         2.246056951        -1.883542807    
   -0.4510763209         2.066097183        -1.766278599         2.195024651        -1.633496591         2.258003877        -1.890441341    
   -0.4491193738         2.066097183        -1.766278599         2.203393453        -1.625442524         2.270468720        -1.897713079    
   -0.4471624266         2.066097183        -1.766278599         2.212143617        -1.616981969         2.283466438        -1.905367859    
   -0.4452054795         2.066097183        -1.766278599         2.221287400        -1.608105037         2.297011406        -1.913415502    
   -0.4432485323         2.066097183        -1.766278599         2.230836765        -1.598801950         2.311117368        -1.921865763    
   -0.4412915851         2.066097183        -1.766278599         2.240803288        -1.589063083         2.325797392        -1.930728301    
   -0.4393346380         2.066097183        -1.766278599         2.251198196        -1.578879018         2.341063822        -1.940012633    
