   -0.5000000000       -0.1181848369E-03   -0.2510804424E-02    0.8375999710E-04    0.4600846219E-02
   -0.4980430528       -0.3509997772E-03   -0.2529050232E-02    0.2517314028E-03    0.4623758063E-02
   -0.4960861057       -0.5804327470E-03   -0.2564886748E-02    0.4210541310E-03    0.4669144060E-02
   -0.4941291585       -0.8082575547E-03   -0.2617698315E-02    0.5925844926E-03    0.4736609047E-02
   -0.4921722114       -0.1035777182E-02   -0.2686999998E-02    0.7671470611E-03    0.4825863095E-02
   -0.4902152642       -0.1264363491E-02   -0.2772409519E-02    0.9455384517E-03    0.4936701615E-02
   -0.4882583170       -0.1495204145E-02   -0.2873640873E-02    0.1128531105E-02    0.5069000333E-02
   -0.4863013699       -0.1729473679E-02   -0.2990491226E-02    0.1316876244E-02    0.5222705370E-02
   -0.4843444227       -0.1968232473E-02   -0.3122832848E-02    0.1511306631E-02    0.5397826695E-02
   -0.4823874755       -0.2212513242E-02   -0.3270603642E-02    0.1712538745E-02    0.5594430430E-02
   -0.4804305284       -0.2463267060E-02   -0.3433799926E-02    0.1921274731E-02    0.5812632619E-02
   -0.4784735812       -0.2721415870E-02   -0.3612468905E-02    0.2138203903E-02    0.6052592657E-02
   -0.4765166341       -0.2987818799E-02   -0.3806702433E-02    0.2364004014E-02    0.6314507526E-02
   -0.4745596869       -0.3263307261E-02   -0.4016630770E-02    0.2599342175E-02    0.6598605950E-02
   -0.4726027397       -0.3548661650E-02   -0.4242417167E-02    0.2844875565E-02    0.6905143038E-02
   -0.4706457926       -0.3844636189E-02   -0.4484252528E-02    0.3101251837E-02    0.7234394931E-02
   -0.4686888454       -0.4151941537E-02   -0.4742350637E-02    0.3369109344E-02    0.7586653775E-02
   -0.4667318982       -0.4471263021E-02   -0.5016943485E-02    0.3649077115E-02    0.7962222722E-02
   -0.4647749511       -0.4803246888E-02   -0.5308276984E-02    0.3941774658E-02    0.8361411159E-02
   -0.4628180039       -0.5148513997E-02   -0.5616606778E-02    0.4247811562E-02    0.8784529969E-02
   -0.4608610568       -0.5507648449E-02   -0.5942194341E-02    0.4567786944E-02    0.9231886970E-02
   -0.4589041096       -0.5881208031E-02   -0.6285303152E-02    0.4902288729E-02    0.9703782390E-02
   -0.4569471624       -0.6269714492E-02   -0.6646195086E-02    0.5251892799E-02    0.1020050448E-01
   -0.4549902153       -0.6673661586E-02   -0.7025126883E-02    0.5617161995E-02    0.1072232517E-01
   -0.4530332681       -0.7093506541E-02   -0.7422346781E-02    0.5998645021E-02    0.1126949589E-01
   -0.4510763209       -0.7529676302E-02   -0.7838091222E-02    0.6396875220E-02    0.1184224337E-01
   -0.4491193738       -0.7982559914E-02   -0.8272581701E-02    0.6812369284E-02    0.1244076564E-01
   -0.4471624266       -0.8452513400E-02   -0.8726021693E-02    0.7245625855E-02    0.1306522811E-01
   -0.4452054795       -0.8939852885E-02   -0.9198593704E-02    0.7697124083E-02    0.1371575971E-01
   -0.4432485323       -0.9444858437E-02   -0.9690456411E-02    0.8167322110E-02    0.1439244922E-01
   -0.4412915851       -0.9967767835E-02   -0.1020174193E-01    0.8656655527E-02    0.1509534171E-01
   -0.4393346380       -0.1050877963E-01   -0.1073255316E-01    0.9165535789E-02    0.1582443510E-01
   -0.4373776908       -0.1106804751E-01   -0.1128296133E-01    0.9694348626E-02    0.1657967693E-01
   -0.4354207436       -0.1164568278E-01   -0.1185300354E-01    0.1024345245E-01    0.1736096129E-01
   -0.4334637965       -0.1224174927E-01   -0.1244268059E-01    0.1081317675E-01    0.1816812593E-01
   -0.4315068493       -0.1285626550E-01   -0.1305195483E-01    0.1140382058E-01    0.1900094956E-01
   -0.4295499022       -0.1348920005E-01   -0.1368074822E-01    0.1201565099E-01    0.1985914946E-01
   -0.4275929550       -0.1414047354E-01   -0.1432894057E-01    0.1264890159E-01    0.2074237921E-01
   -0.4256360078       -0.1480995458E-01   -0.1499636789E-01    0.1330377116E-01    0.2165022677E-01
   -0.4236790607       -0.1549746148E-01   -0.1568282089E-01    0.1398042219E-01    0.2258221263E-01
   -0.4217221135       -0.1620275646E-01   -0.1638804137E-01    0.1467897763E-01    0.2353778506E-01
   -0.4197651663       -0.1692554196E-01   -0.1711171556E-01    0.1539951468E-01    0.2451631097E-01
   -0.4178082192       -0.1766545551E-01   -0.1785347114E-01    0.1614206171E-01    0.2551707207E-01
   -0.4158512720       -0.1842207055E-01   -0.1861287539E-01    0.1690659619E-01    0.2653926280E-01
   -0.4138943249       -0.1919489274E-01   -0.1938943348E-01    0.1769304260E-01    0.2758198845E-01
   -0.4119373777       -0.1998336086E-01   -0.2018258706E-01    0.1850127050E-01    0.2864426358E-01
   -0.4099804305       -0.2078684363E-01   -0.2099171291E-01    0.1933109258E-01    0.2972501077E-01
   -0.4080234834       -0.2160464082E-01   -0.2181612190E-01    0.2018226297E-01    0.3082305969E-01
   -0.4060665362       -0.2243598065E-01   -0.2265505814E-01    0.2105447555E-01    0.3193714650E-01
   -0.4041095890       -0.2328002107E-01   -0.2350769836E-01    0.2194736248E-01    0.3306591363E-01
   -0.4021526419       -0.2413584788E-01   -0.2437315157E-01    0.2286049286E-01    0.3420790993E-01
   -0.4001956947       -0.2500247630E-01   -0.2525045899E-01    0.2379337154E-01    0.3536159117E-01
   -0.3982387476       -0.2587884969E-01   -0.2613859418E-01    0.2474543813E-01    0.3652532105E-01
