   -0.5000000000         80.20199062         0.000000000        0.1084581863E-01     8.444756755         8.473420281         16.14880751         16.09303806         23.50908906         23.41359069         30.97311273         30.81549514         38.78050762         39.01822039         46.97169281         47.34692435         55.68833378         55.20758349         64.55941305         63.78606335         74.57994699         75.36202955    
   -0.4980430528         78.54965158         0.000000000        0.1196474215E-01     8.444756755         8.476268149         16.14880751         16.08771225         23.50908906         23.40474243         30.97311273         30.80180366         38.78050762         39.03887324         46.97169281         47.37501756         55.68833378         55.16808751         64.55941305         63.74100572         74.57994699         75.42413024    
   -0.4960861057         76.91761264         0.000000000        0.1315817914E-01     8.444756755         8.479290933         16.14880751         16.08208502         23.50908906         23.39544091         30.97311273         30.78747054         38.78050762         39.06033228         46.97169281         47.40410431         55.68833378         55.12767267         64.55941305         63.69508556         74.57994699         75.48644516    
   -0.4941291585         75.30587379         0.000000000        0.1443291668E-01     8.444756755         8.482503741         16.14880751         16.07613181         23.50908906         23.38565112         30.97311273         30.77245074         38.78050762         39.08265143         46.97169281         47.43423699         55.68833378         55.08629325         64.55941305         63.64829062         74.57994699         75.54894909    
   -0.4921722114         73.71443502         0.000000000        0.1579451049E-01     8.444756755         8.485918169         16.14880751         16.06983527         23.50908906         23.37535096         30.97311273         30.75672123         38.78050762         39.10585032         46.97169281         47.46541294         55.68833378         55.04397595         64.55941305         63.60072378         74.57994699         75.61149723    
   -0.4902152642         72.14329635         0.000000000        0.1724939610E-01     8.444756755         8.489547882         16.14880751         16.06317440         23.50908906         23.36451264         30.97311273         30.74025026         38.78050762         39.12996060         46.97169281         47.49764842         55.68833378         55.00072563         64.55941305         63.55244863         74.57994699         75.67397943    
   -0.4882583170         70.59245777         0.000000000        0.1880383525E-01     8.444756755         8.493405804         16.14880751         16.05613007         23.50908906         23.35311215         30.97311273         30.72301303         38.78050762         39.15500236         46.97169281         47.53094087         55.68833378         54.95657326         64.55941305         63.50356766         74.57994699         75.73624261    
   -0.4863013699         69.06191928         0.000000000        0.2046457611E-01     8.444756755         8.497505846         16.14880751         16.04868168         23.50908906         23.34112354         30.97311273         30.70498222         38.78050762         39.18099831         46.97169281         47.56529167         55.68833378         54.91154675         64.55941305         63.45417446         74.57994699         75.79813892    
   -0.4843444227         67.55168088         0.000000000        0.2223841713E-01     8.444756755         8.501861731         16.14880751         16.04080944         23.50908906         23.32852290         30.97311273         30.68613466         38.78050762         39.20796383         46.97169281         47.60069028         55.68833378         54.86569106         64.55941305         63.40438629         74.57994699         75.85949372    
   -0.4823874755         66.06174258         0.000000000        0.2413253513E-01     8.444756755         8.506487849         16.14880751         16.03249276         23.50908906         23.31528560         30.97311273         30.66644673         38.78050762         39.23591392         46.97169281         47.63712534         55.68833378         54.81905388         64.55941305         63.35432043         74.57994699         75.92012968    
   -0.4804305284         64.59210436         0.000000000        0.2615424590E-01     8.444756755         8.511398596         16.14880751         16.02371153         23.50908906         23.30138851         30.97311273         30.64589806         38.78050762         39.26485756         46.97169281         47.67457583         55.68833378         54.77169670         64.55941305         63.30411203         74.57994699         75.97984948    
   -0.4784735812         63.14276623         0.000000000        0.2831120087E-01     8.444756755         8.516608879         16.14880751         16.01444522         23.50908906         23.28680841         30.97311273         30.62446888         38.78050762         39.29480183         46.97169281         47.71301763         55.68833378         54.72368632         64.55941305         63.25389990         74.57994699         76.03845062    
   -0.4765166341         61.71372819         0.000000000        0.3061123508E-01     8.444756755         8.522133692         16.14880751         16.00467363         23.50908906         23.27152342         30.97311273         30.60214245         38.78050762         39.32574820         46.97169281         47.75241782         55.68833378         54.67510183         64.55941305         63.20383763         74.57994699         76.09571484    
   -0.4745596869         60.30499025         0.000000000        0.3306249757E-01     8.444756755         8.527988440         16.14880751         15.99437636         23.50908906         23.25551201         30.97311273         30.57890334         38.78050762         39.35769522         46.97169281         47.79273903         55.68833378         54.62602895         64.55941305         63.15408395         74.57994699         76.15141839    
   -0.4726027397         58.91655239         0.000000000        0.3567334521E-01     8.444756755         8.534188637         16.14880751         15.98353342         23.50908906         23.23875401         30.97311273         30.55473916         38.78050762         39.39063594         46.97169281         47.83393546         55.68833378         54.57656479         64.55941305         63.10481027         74.57994699         76.20532515    
   -0.4706457926         57.54841463         0.000000000        0.3845243455E-01     8.444756755         8.540750131         16.14880751         15.97212473         23.50908906         23.22122995         30.97311273         30.52963942         38.78050762         39.42455973         46.97169281         47.87595592         55.68833378         54.52681373         64.55941305         63.05619353         74.57994699         76.25719447    
   -0.4686888454         56.20057696         0.000000000        0.4140864222E-01     8.444756755         8.547688868         16.14880751         15.96013070         23.50908906         23.20292186         30.97311273         30.50359680         38.78050762         39.45945033         46.97169281         47.91874096         55.68833378         54.47689086         64.55941305         63.00842148         74.57994699         76.30677651    
   -0.4667318982         54.87303937         0.000000000        0.4455113191E-01     8.444756755         8.555021051         16.14880751         15.94753185         23.50908906         23.18381276         30.97311273         30.47660634         38.78050762         39.49528723         46.97169281         47.96222516         55.68833378         54.42691874         64.55941305         62.96168709         74.57994699         76.35381863    
   -0.4647749511         53.56580188         0.000000000        0.4788929129E-01     8.444756755         8.562762950         16.14880751         15.93430928         23.50908906         23.16388735         30.97311273         30.44866652         38.78050762         39.53204416         46.97169281         48.00633493         55.68833378         54.37702992         64.55941305         62.91619230         74.57994699         76.39806232    
   -0.4628180039         52.27886448         0.000000000        0.5143278171E-01     8.444756755         8.570931016         16.14880751         15.92044438         23.50908906         23.14313162         30.97311273         30.41977861         38.78050762         39.56969007         46.97169281         48.05099033         55.68833378         54.32736427         64.55941305         62.87214334         74.57994699         76.43924857    
   -0.4608610568         51.01222717         0.000000000        0.5519148573E-01     8.444756755         8.579541718         16.14880751         15.90591922         23.50908906         23.12153345         30.97311273         30.38994752         38.78050762         39.60818797         46.97169281         48.09610338         55.68833378         54.27807088         64.55941305         62.82975348         74.57994699         76.47711596    
   -0.4589041096         49.76588995         0.000000000        0.5917554416E-01     8.444756755         8.588611624         16.14880751         15.89071637         23.50908906         23.09908231         30.97311273         30.35918139         38.78050762         39.64749576         46.97169281         48.14157961         55.68833378         54.22930569         64.55941305         62.78923893         74.57994699         76.51140542    
   -0.4569471624         48.53985282         0.000000000        0.6339531064E-01     8.444756755         8.598157256         16.14880751         15.87481921         23.50908906         23.07576979         30.97311273         30.32749225         38.78050762         39.68756523         46.97169281         48.18731672         55.68833378         54.18123282         64.55941305         62.75082074         74.57994699         76.54185914    
   -0.4549902153         47.33411578         0.000000000        0.6786137891E-01     8.444756755         8.608195150         16.14880751         15.85821183         23.50908906         23.05158934         30.97311273         30.29489567         38.78050762         39.72834279         46.97169281         48.23320596         55.68833378         54.13402256         64.55941305         62.71472120         74.57994699         76.56822485    
   -0.4530332681         46.14867883         0.000000000        0.7258454221E-01     8.444756755         8.618741720         16.14880751         15.84087925         23.50908906         23.02653674         30.97311273         30.26141141         38.78050762         39.76976864         46.97169281         48.27913110         55.68833378         54.08785218         64.55941305         62.68116503         74.57994699         76.59025537    
   -0.4510763209         44.98354197         0.000000000        0.7757581278E-01     8.444756755         8.629813300         16.14880751         15.82280740         23.50908906         23.00060997         30.97311273         30.22706305         38.78050762         39.81177745         46.97169281         48.32496970         55.68833378         54.04290403         64.55941305         62.65037610         74.57994699         76.60771256    
   -0.4491193738         43.83870521         0.000000000        0.8284638458E-01     8.444756755         8.641426023         16.14880751         15.80398334         23.50908906         22.97380952         30.97311273         30.19187853         38.78050762         39.85429767         46.97169281         48.37059234         55.68833378         53.99936609         64.55941305         62.62257814         74.57994699         76.62036732    
   -0.4471624266         42.71416853         0.000000000        0.8840764660E-01     8.444756755         8.653595839         16.14880751         15.78439519         23.50908906         22.94613834         30.97311273         30.15588991         38.78050762         39.89725217         46.97169281         48.41586382         55.68833378         53.95743008         64.55941305         62.59799164         74.57994699         76.62800331    
   -0.4452054795         41.60993195         0.000000000        0.9427114779E-01     8.444756755         8.666338408         16.14880751         15.76403238         23.50908906         22.91760213         30.97311273         30.11913377         38.78050762         39.94055771         46.97169281         48.46064265         55.68833378         53.91729174         64.55941305         62.57683416         74.57994699         76.63041719    
   -0.4432485323         40.52599545         0.000000000        0.1004486055         8.444756755         8.679669105         16.14880751         15.74288560         23.50908906         22.88820925         30.97311273         30.08165097         38.78050762         39.98412553         46.97169281         48.50478220         55.68833378         53.87914895         64.55941305         62.55931745         74.57994699         76.62742210    
   -0.4412915851         39.46235905         0.000000000        0.1069518720         8.444756755         8.693602920         16.14880751         15.72094700         23.50908906         22.85797105         30.97311273         30.04348702         38.78050762         40.02786097         46.97169281         48.54813041         55.68833378         53.84320177         64.55941305         62.54564739         74.57994699         76.61884814    
   -0.4393346380         38.41902274         0.000000000        0.1137929390         8.444756755         8.708154451         16.14880751         15.69821018         23.50908906         22.82690174         30.97311273         30.00469179         38.78050762         40.07166409         46.97169281         48.59053091         55.68833378         53.80965061         64.55941305         62.53602126         74.57994699         76.60454559    
   -0.4373776908         37.39598651         0.000000000        0.1209839055         8.444756755         8.723337815         16.14880751         15.67467039         23.50908906         22.79501865         30.97311273         29.96531987         38.78050762         40.11542938         46.97169281         48.63182294         55.68833378         53.77869602         64.55941305         62.53062755         74.57994699         76.58438543    
   -0.4354207436         36.39325038         0.000000000        0.1285369792         8.444756755         8.739166630         16.14880751         15.65032446         23.50908906         22.76234218         30.97311273         29.92543025         38.78050762         40.15904639         46.97169281         48.67184251         55.68833378         53.75053687         64.55941305         62.52964324         74.57994699         76.55826231    
   -0.4334637965         35.41081434         0.000000000        0.1364644455         8.444756755         8.755653933         16.14880751         15.62517103         23.50908906         22.72889597         30.97311273         29.88508655         38.78050762         40.20239958         46.97169281         48.71042242         55.68833378         53.72536996         64.55941305         62.53323350         74.57994699         76.52609507    
   -0.4315068493         34.44867839         0.000000000        0.1447786670         8.444756755         8.772812162         16.14880751         15.59921050         23.50908906         22.69470686         30.97311273         29.84435675         38.78050762         40.24536898         46.97169281         48.74739348         55.68833378         53.70338827         64.55941305         62.54154920         74.57994699         76.48782937    
   -0.4295499022         33.50684253         0.000000000        0.1534920536         8.444756755         8.790653074         16.14880751         15.57244520         23.50908906         22.65980501         30.97311273         29.80331337         38.78050762         40.28783016         46.97169281         48.78258469         55.68833378         53.68478034         64.55941305         62.55472643         74.57994699         76.44343813    
   -0.4275929550         32.58530676         0.000000000        0.1626170606         8.444756755         8.809187732         16.14880751         15.54487936         23.50908906         22.62422387         30.97311273         29.76203309         38.78050762         40.32965488         46.97169281         48.81582445         55.68833378         53.66972861         64.55941305         62.57288421         74.57994699         76.39292377    
