   -0.5000000000        0.2309265499E-02   -0.1797990549E-02    0.4717397201E-02   -0.2090444039E-02
   -0.4980430528        0.2155838417E-02   -0.1591817055E-02    0.4489578172E-02   -0.1898207408E-02
   -0.4960861057        0.2021104624E-02   -0.1400824258E-02    0.4288499861E-02   -0.1718095319E-02
   -0.4941291585        0.1903300127E-02   -0.1222928221E-02    0.4112207462E-02   -0.1548646655E-02
   -0.4921722114        0.1801129242E-02   -0.1056571359E-02    0.3959234844E-02   -0.1388646590E-02
   -0.4902152642        0.1713330003E-02   -0.9001883333E-03    0.3828164295E-02   -0.1236922324E-02
   -0.4882583170        0.1638862749E-02   -0.7524443028E-03    0.3717818612E-02   -0.1092427017E-02
   -0.4863013699        0.1576769493E-02   -0.6120631670E-03    0.3627118786E-02   -0.9541722091E-03
   -0.4843444227        0.1526244794E-02   -0.4779190055E-03    0.3555156104E-02   -0.8212578712E-03
   -0.4823874755        0.1486562498E-02   -0.3489473442E-03    0.3501117811E-02   -0.6928363626E-03
   -0.4804305284        0.1457111263E-02   -0.2241919720E-03    0.3464323003E-02   -0.5681266244E-03
   -0.4784735812        0.1437348667E-02   -0.1027497754E-03    0.3444175788E-02   -0.4463911447E-03
   -0.4765166341        0.1426821966E-02    0.1620133686E-04    0.3440185955E-02   -0.3269437289E-03
   -0.4745596869        0.1425136412E-02    0.1334402609E-03    0.3451936375E-02   -0.2091333554E-03
   -0.4726027397        0.1431968689E-02    0.2496842620E-03    0.3479096081E-02   -0.9234890627E-04
   -0.4706457926        0.1447043701E-02    0.3656165063E-03    0.3521396130E-02    0.2399277405E-04
   -0.4686888454        0.1470143956E-02    0.4818729366E-03    0.3578638471E-02    0.1404437231E-03
   -0.4667318982        0.1501091862E-02    0.5990631244E-03    0.3650677307E-02    0.2575340006E-03
   -0.4647749511        0.1539756671E-02    0.7177603566E-03    0.3737425414E-02    0.3757693976E-03
   -0.4628180039        0.1586040574E-02    0.8385178832E-03    0.3838839299E-02    0.4956385967E-03
