   -0.5000000000        0.1871913409E-02   -0.5207061780E-03    0.1363370160E-02    0.6952704721E-03
   -0.4980430528        0.1831753553E-02   -0.3462969017E-03    0.1320235321E-02    0.5253020365E-03
   -0.4960861057        0.1806202873E-02   -0.1782511285E-03    0.1285211767E-02    0.3583039256E-03
   -0.4941291585        0.1794422679E-02   -0.1501808194E-04    0.1257896478E-02    0.1932771199E-03
   -0.4921722114        0.1795792366E-02    0.1445695487E-03    0.1237971648E-02    0.2929367814E-04
   -0.4902152642        0.1809756950E-02    0.3017109224E-03    0.1225157998E-02   -0.1345336567E-03
   -0.4882583170        0.1835884196E-02    0.4574474680E-03    0.1219230741E-02   -0.2990455998E-03
   -0.4863013699        0.1873813306E-02    0.6127957589E-03    0.1220003274E-02   -0.4650483327E-03
   -0.4843444227        0.1923273720E-02    0.7686733448E-03    0.1227331869E-02   -0.6333133287E-03
   -0.4823874755        0.1984057157E-02    0.9259667561E-03    0.1241106497E-02   -0.8045846253E-03
   -0.4804305284        0.2056025579E-02    0.1085492712E-02    0.1261252430E-02   -0.9795797550E-03
   -0.4784735812        0.2139092978E-02    0.1248039943E-02    0.1287724099E-02   -0.1158994717E-02
   -0.4765166341        0.2233229124E-02    0.1414345491E-02    0.1320505564E-02   -0.1343505001E-02
   -0.4745596869        0.2338446547E-02    0.1585123038E-02    0.1359606035E-02   -0.1533769121E-02
   -0.4726027397        0.2454802360E-02    0.1761046843E-02    0.1405059860E-02   -0.1730429432E-02
   -0.4706457926        0.2582388411E-02    0.1942772072E-02    0.1456923085E-02   -0.1934114649E-02
   -0.4686888454        0.2721332125E-02    0.2130923024E-02    0.1515273233E-02   -0.2145440368E-02
   -0.4667318982        0.2871788735E-02    0.2326108270E-02    0.1580206552E-02   -0.2365010815E-02
   -0.4647749511        0.3033941588E-02    0.2528911492E-02    0.1651837699E-02   -0.2593419061E-02
   -0.4628180039        0.3207995809E-02    0.2739903027E-02    0.1730297472E-02   -0.2831248162E-02
   -0.4608610568        0.3394178277E-02    0.2959632384E-02    0.1815732449E-02   -0.3079071087E-02
   -0.4589041096        0.3592732323E-02    0.3188637202E-02    0.1908303066E-02   -0.3337451365E-02
   -0.4569471624        0.3803917481E-02    0.3427436887E-02    0.2008183227E-02   -0.3606942753E-02
   -0.4549902153        0.4028004943E-02    0.3676539646E-02    0.2115558645E-02   -0.3888089480E-02
   -0.4530332681        0.4265277154E-02    0.3936436914E-02    0.2230626428E-02   -0.4181425692E-02
   -0.4510763209        0.4516023835E-02    0.4207608915E-02    0.2353593610E-02   -0.4487475365E-02
   -0.4491193738        0.4780541460E-02    0.4490519673E-02    0.2484676724E-02   -0.4806751554E-02
   -0.4471624266        0.5059129717E-02    0.4785621424E-02    0.2624100479E-02   -0.5139756051E-02
