   -0.5000000000       -0.1083473194E-02   -0.1545516066E-02    0.1721666147E-02   -0.1500940277E-02
   -0.4980430528       -0.1231214899E-02   -0.1648835110E-02    0.1919052043E-02   -0.1582496823E-02
   -0.4960861057       -0.1383779724E-02   -0.1761539772E-02    0.2125633361E-02   -0.1672105721E-02
   -0.4941291585       -0.1542014817E-02   -0.1883941053E-02    0.2342167832E-02   -0.1770044418E-02
   -0.4921722114       -0.1706534042E-02   -0.2016243138E-02    0.2569348468E-02   -0.1876555465E-02
   -0.4902152642       -0.1878029520E-02   -0.2158743490E-02    0.2807892017E-02   -0.1991925465E-02
   -0.4882583170       -0.2057118552E-02   -0.2311726466E-02    0.3058494092E-02   -0.2116442665E-02
   -0.4863013699       -0.2244440952E-02   -0.2475523953E-02    0.3321856698E-02   -0.2250420681E-02
   -0.4843444227       -0.2440595921E-02   -0.2650469400E-02    0.3598668894E-02   -0.2394179896E-02
   -0.4823874755       -0.2646190226E-02   -0.2836926658E-02    0.3889619866E-02   -0.2548058472E-02
   -0.4804305284       -0.2861803397E-02   -0.3035263589E-02    0.4195387559E-02   -0.2712401407E-02
   -0.4784735812       -0.3088016314E-02   -0.3245868461E-02    0.4516645797E-02   -0.2887566519E-02
   -0.4765166341       -0.3325388832E-02   -0.3469132399E-02    0.4854056298E-02   -0.3073916907E-02
   -0.4745596869       -0.3574478426E-02   -0.3705459605E-02    0.5208272654E-02   -0.3271824394E-02
   -0.4726027397       -0.3835824280E-02   -0.3955254537E-02    0.5579934012E-02   -0.3481663776E-02
   -0.4706457926       -0.4109960129E-02   -0.4218928588E-02    0.5969667134E-02   -0.3703814771E-02
   -0.4686888454       -0.4397402090E-02   -0.4496890084E-02    0.6378080971E-02   -0.3938657305E-02
   -0.4667318982       -0.4698657781E-02   -0.4789548725E-02    0.6805767434E-02   -0.4186572490E-02
   -0.4647749511       -0.5014216495E-02   -0.5097307378E-02    0.7253296482E-02   -0.4447938543E-02
   -0.4628180039       -0.5344555772E-02   -0.5420565003E-02    0.7721215976E-02   -0.4723131097E-02
   -0.4608610568       -0.5690133122E-02   -0.5759709668E-02    0.8210047079E-02   -0.5012519527E-02
   -0.4589041096       -0.6051390785E-02   -0.6115120398E-02    0.8720283450E-02   -0.5316466774E-02
   -0.4569471624       -0.6428748535E-02   -0.6487161044E-02    0.9252386854E-02   -0.5635325955E-02
   -0.4549902153       -0.6822607105E-02   -0.6876181364E-02    0.9806785881E-02   -0.5969439821E-02
   -0.4530332681       -0.7233341792E-02   -0.7282511530E-02    0.1038387173E-01   -0.6319137578E-02
   -0.4510763209       -0.7661304891E-02   -0.7706462633E-02    0.1098399661E-01   -0.6684734082E-02
   -0.4491193738       -0.8106819916E-02   -0.8148321699E-02    0.1160746967E-01   -0.7066526826E-02
   -0.4471624266       -0.8570183305E-02   -0.8608351788E-02    0.1225455523E-01   -0.7464794949E-02
   -0.4452054795       -0.9051659153E-02   -0.9086787436E-02    0.1292546893E-01   -0.7879796385E-02
   -0.4432485323       -0.9551480380E-02   -0.9583834468E-02    0.1362037582E-01   -0.8311766751E-02
   -0.4412915851       -0.1006984392E-01   -0.1009966584E-01    0.1433938678E-01   -0.8760916658E-02
   -0.4393346380       -0.1060691154E-01   -0.1063442126E-01    0.1508255669E-01   -0.9227430552E-02
   -0.4373776908       -0.1116280542E-01   -0.1118820342E-01    0.1584988108E-01   -0.9711464198E-02
   -0.4354207436       -0.1173760875E-01   -0.1176107757E-01    0.1664129445E-01   -0.1021314354E-01
   -0.4334637965       -0.1233136177E-01   -0.1235306809E-01    0.1745666734E-01   -0.1073256236E-01
   -0.4315068493       -0.1294406225E-01   -0.1296415808E-01    0.1829580481E-01   -0.1126978126E-01
   -0.4295499022       -0.1357566192E-01   -0.1359428635E-01    0.1915844400E-01   -0.1182482554E-01
