   -0.1575342466         2.412452466    
   -0.1555772994         2.386269017    
   -0.1536203523         2.360286581    
   -0.1516634051         2.334505160    
   -0.1497064579         2.308924754    
   -0.1477495108         2.283545361    
   -0.1457925636         2.258366983    
   -0.1438356164         2.233389619    
   -0.1418786693         2.208613269    
   -0.1399217221         2.184037933    
   -0.1379647750         2.159663612    
   -0.1360078278         2.135490304    
   -0.1340508806         2.111518011    
   -0.1320939335         2.087746732    
   -0.1301369863         2.064176468    
   -0.1281800391         2.040807217    
   -0.1262230920         2.017638981    
   -0.1242661448         1.994680909    
   -0.1223091977         1.972028564    
   -0.1203522505         1.949707361    
   -0.1183953033         1.927717302    
   -0.1164383562         1.906058385    
   -0.1144814090         1.884730611    
   -0.1125244618         1.863733979    
   -0.1105675147         1.843068491    
   -0.1086105675         1.822734145    
   -0.1066536204         1.802730942    
   -0.1046966732         1.783058882    
   -0.1027397260         1.763717964    
   -0.1007827789         1.744708190    
   -0.9882583170E-01     1.726029558    
   -0.9686888454E-01     1.707682069    
   -0.9491193738E-01     1.689665723    
   -0.9295499022E-01     1.671980519    
   -0.9099804305E-01     1.654626458    
   -0.8904109589E-01     1.637603541    
   -0.8708414873E-01     1.620911765    
   -0.8512720157E-01     1.604551133    
   -0.8317025440E-01     1.588521643    
   -0.8121330724E-01     1.572823297    
   -0.7925636008E-01     1.557456093    
   -0.7729941292E-01     1.542420031    
   -0.7534246575E-01     1.527715113    
   -0.7338551859E-01     1.513356863    
   -0.7142857143E-01     1.499374678    
   -0.6947162427E-01     1.485769257    
   -0.6751467710E-01     1.472540600    
   -0.6555772994E-01     1.459688706    
   -0.6360078278E-01     1.447213577    
   -0.6164383562E-01     1.435115211    
   -0.5968688845E-01     1.423393609    
   -0.5772994129E-01     1.412048772    
   -0.5577299413E-01     1.401080698    
   -0.5381604697E-01     1.390489388    
   -0.5185909980E-01     1.380274841    
   -0.4990215264E-01     1.370437059    
   -0.4794520548E-01     1.360976041    
   -0.4598825832E-01     1.351891786    
   -0.4403131115E-01     1.343184295    
   -0.4207436399E-01     1.334853568    
   -0.4011741683E-01     1.326899605    
   -0.3816046967E-01     1.319322406    
   -0.3620352250E-01     1.312121971    
   -0.3424657534E-01     1.305298300    
   -0.3228962818E-01     1.298851392    
   -0.3033268102E-01     1.292781248    
   -0.2837573386E-01     1.287087869    
   -0.2641878669E-01     1.281771253    
   -0.2446183953E-01     1.276831541    
   -0.2250489237E-01     1.272271324    
   -0.2054794521E-01     1.268091575    
   -0.1859099804E-01     1.264292295    
   -0.1663405088E-01     1.260873484    
   -0.1467710372E-01     1.257835140    
   -0.1272015656E-01     1.255177266    
   -0.1076320939E-01     1.252899860    
   -0.8806262231E-02     1.251002922    
   -0.6849315068E-02     1.249486453    
   -0.4892367906E-02     1.248350452    
   -0.2935420744E-02     1.247594920    
   -0.9784735812E-03     1.247219856    
    0.9784735812E-03     1.247225261    
    0.2935420744E-02     1.247611134    
    0.4892367906E-02     1.248377476    
    0.6849315068E-02     1.249524286    
    0.8806262231E-02     1.251051565    
    0.1076320939E-01     1.252959312    
    0.1272015656E-01     1.255247528    
    0.1467710372E-01     1.257916212    
    0.1663405088E-01     1.260965365    
    0.1859099804E-01     1.264394986    
    0.2054794521E-01     1.268205075    
    0.2250489237E-01     1.272395634    
    0.2446183953E-01     1.276966660    
    0.2641878669E-01     1.281916898    
    0.2837573386E-01     1.287242999    
    0.3033268102E-01     1.292944784    
    0.3228962818E-01     1.299022252    
    0.3424657534E-01     1.305475403    
    0.3620352250E-01     1.312304238    
    0.3816046967E-01     1.319508755    
    0.4011741683E-01     1.327088956    
    0.4207436399E-01     1.335044840    
    0.4403131115E-01     1.343376407    
    0.4598825832E-01     1.352083657    
    0.4794520548E-01     1.361166591    
    0.4990215264E-01     1.370625207    
    0.5185909980E-01     1.380459507    
    0.5381604697E-01     1.390669490    
    0.5577299413E-01     1.401255157    
    0.5772994129E-01     1.412216506    
    0.5968688845E-01     1.423553539    
    0.6164383562E-01     1.435266255    
    0.6360078278E-01     1.447354654    
    0.6555772994E-01     1.459818736    
    0.6751467710E-01     1.472658501    
    0.6947162427E-01     1.485873950    
    0.7142857143E-01     1.499465082    
    0.7338551859E-01     1.513431897    
    0.7534246575E-01     1.527773730    
    0.7729941292E-01     1.542462600    
    0.7925636008E-01     1.557483730    
    0.8121330724E-01     1.572837118    
    0.8317025440E-01     1.588522766    
    0.8512720157E-01     1.604540674    
    0.8708414873E-01     1.620890840    
    0.8904109589E-01     1.637573266    
    0.9099804305E-01     1.654587951    
    0.9295499022E-01     1.671934895    
    0.9491193738E-01     1.689614098    
    0.9686888454E-01     1.707625561    
    0.9882583170E-01     1.725969282    
    0.1007827789         1.744645264    
    0.1027397260         1.763653504    
    0.1046966732         1.782994003    
    0.1066536204         1.802666762    
    0.1086105675         1.822671780    
    0.1105675147         1.843009058    
    0.1125244618         1.863678594    
    0.1144814090         1.884680390    
    0.1164383562         1.906014445    
    0.1183953033         1.927680759    
    0.1203522505         1.949679333    
    0.1223091977         1.972010165    
    0.1242661448         1.994673257    
    0.1262230920         2.017642775    
    0.1281800391         2.040821584    
    0.1301369863         2.064200386    
    0.1320939335         2.087779179    
    0.1340508806         2.111557963    
    0.1360078278         2.135536740    
    0.1379647750         2.159715508    
    0.1399217221         2.184094268    
    0.1418786693         2.208673019    
    0.1438356164         2.233451763    
    0.1457925636         2.258430498    
    0.1477495108         2.283609224    
    0.1497064579         2.308987943    
    0.1516634051         2.334566653    
    0.1536203523         2.360345355    
    0.1555772994         2.386324049    
    0.1575342466         2.412502734    
    0.1594911937         2.438881412    
    0.1614481409         2.465460080    
    0.1634050881         2.492238741    
    0.1653620352         2.519217393    
    0.1673189824         2.546396038    
    0.1692759295         2.573774673    
    0.1712328767         2.601353301    
    0.1731898239         2.629131920    
    0.1751467710         2.657110409    
    0.1771037182         2.685264017    
    0.1790606654         2.713574146    
    0.1810176125         2.742040796    
    0.1829745597         2.770663969    
    0.1849315068         2.799443663    
    0.1868884540         2.828379879    
    0.1888454012         2.857472616    
    0.1908023483         2.886721875    
    0.1927592955         2.916127656    
    0.1947162427         2.945689958    
    0.1966731898         2.975408782    
    0.1986301370         3.005284128    
    0.2005870841         3.035315995    
    0.2025440313         3.065504384    
    0.2045009785         3.095849294    
    0.2064579256         3.126350727    
    0.2084148728         3.157008681    
    0.2103718200         3.187823156    
    0.2123287671         3.218794153    
    0.2142857143         3.249921672    
    0.2162426614         3.281205713    
    0.2181996086         3.312646275    
    0.2201565558         3.344243359    
    0.2221135029         3.375996964    
    0.2240704501         3.407907091    
    0.2260273973         3.439920662    
    0.2279843444         3.471749060    
    0.2299412916         3.503348835    
    0.2318982387         3.534719987    
    0.2338551859         3.565862516    
    0.2358121331         3.596776423    
    0.2377690802         3.627461707    
    0.2397260274         3.657918368    
    0.2416829746         3.688146407    
    0.2436399217         3.718145823    
    0.2455968689         3.747916617    
    0.2475538160         3.777458787    
    0.2495107632         3.806772335    
    0.2514677104         3.835857261    
    0.2534246575         3.864713563    
    0.2553816047         3.893341243    
    0.2573385519         3.921740301    
    0.2592954990         3.949910735    
    0.2612524462         3.977852547    
    0.2632093933         4.005565736    
    0.2651663405         4.033050303    
    0.2671232877         4.060306247    
    0.2690802348         4.087333568    
    0.2710371820         4.114132267    
    0.2729941292         4.140702343    
    0.2749510763         4.167043796    
    0.2769080235         4.193301943    
    0.2788649706         4.219637101    
    0.2808219178         4.246049365    
    0.2827788650         4.272538734    
    0.2847358121         4.299105210    
    0.2866927593         4.325748792    
    0.2886497065         4.352469480    
    0.2906066536         4.379267274    
    0.2925636008         4.406142173    
    0.2945205479         4.433094179    
    0.2964774951         4.460123291    
    0.2984344423         4.487229509    
    0.3003913894         4.514412833    
    0.3023483366         4.541673263    
    0.3043052838         4.569010799    
    0.3062622309         4.596425441    
    0.3082191781         4.623917189    
    0.3101761252         4.651486044    
    0.3121330724         4.679132004    
    0.3140900196         4.706855070    
    0.3160469667         4.734655242    
    0.3180039139         4.762532520    
    0.3199608611         4.790486905    
    0.3219178082         4.818518395    
    0.3238747554         4.846626991    
    0.3258317025         4.874790219    
    0.3277886497         4.902822839    
    0.3297455969         4.930683712    
    0.3317025440         4.958372838    
    0.3336594912         4.985890218    
    0.3356164384         5.013235852    
    0.3375733855         5.040409739    
    0.3395303327         5.067411879    
    0.3414872798         5.094242273    
    0.3434442270         5.120900920    
    0.3454011742         5.147387821    
    0.3473581213         5.173702975    
    0.3493150685         5.199846382    
    0.3512720157         5.225818043    
    0.3532289628         5.251617958    
    0.3551859100         5.277246126    
    0.3571428571         5.302702547    
    0.3590998043         5.327987222    
    0.3610567515         5.353100150    
    0.3630136986         5.378041332    
    0.3649706458         5.402810767    
    0.3669275930         5.427408455    
    0.3688845401         5.451834397    
    0.3708414873         5.476088593    
    0.3727984344         5.500171042    
    0.3747553816         5.524081744    
    0.3767123288         5.547838687    
    0.3786692759         5.571470503    
    0.3806262231         5.594977559    
    0.3825831703         5.618359855    
    0.3845401174         5.641617392    
    0.3864970646         5.664750169    
    0.3884540117         5.687758186    
    0.3904109589         5.710641443    
    0.3923679061         5.733399940    
    0.3943248532         5.756033678    
    0.3962818004         5.778542656    
    0.3982387476         5.800926873    
    0.4001956947         5.823186332    
    0.4021526419         5.845321030    
    0.4041095890         5.867330969    
    0.4060665362         5.889216147    
    0.4080234834         5.910976566    
    0.4099804305         5.932612225    
    0.4119373777         5.954123125    
    0.4138943249         5.975509264    
    0.4158512720         5.996770644    
    0.4178082192         6.017907264    
    0.4197651663         6.038919124    
    0.4217221135         6.059806224    
    0.4236790607         6.080568565    
    0.4256360078         6.101212562    
    0.4275929550         6.121825612    
    0.4295499022         6.142435393    
    0.4315068493         6.163041905    
    0.4334637965         6.183645146    
    0.4354207436         6.204245119    
    0.4373776908         6.224841822    
    0.4393346380         6.245435255    
    0.4412915851         6.266025419    
    0.4432485323         6.286612313    
    0.4452054795         6.307195937    
    0.4471624266         6.327776293    
    0.4491193738         6.348353378    
    0.4510763209         6.368927194    
    0.4530332681         6.389497741    
    0.4549902153         6.410065018    
    0.4569471624         6.430629025    
    0.4589041096         6.451189763    
    0.4608610568         6.471747232    
    0.4628180039         6.492301431    
    0.4647749511         6.512852360    
    0.4667318982         6.533400020    
    0.4686888454         6.553944410    
    0.4706457926         6.574485531    
    0.4726027397         6.595023382    
    0.4745596869         6.615557964    
    0.4765166341         6.636089276    
    0.4784735812         6.656617319    
    0.4804305284         6.677142092    
    0.4823874755         6.697663596    
    0.4843444227         6.718181830    
    0.4863013699         6.738696795    
    0.4882583170         6.759208490    
    0.4902152642         6.779716915    
    0.4921722114         6.800222071    
    0.4941291585         6.820723958    
    0.4960861057         6.841222575    
    0.4980430528         6.861717922    
    0.5000000000         6.882210000    
